Date,Open,High,Low,Close,Adj Close,Volume
2020-01-02,148.16000366210938,148.64999389648438,146.07000732421875,147.49000549316406,141.51388549804688,780100
2020-01-03,145.27999877929688,148.36000061035156,144.8000030517578,147.94000244140625,141.94564819335938,1191700
2020-01-06,146.77000427246094,148.77000427246094,146.1999969482422,148.5,142.48294067382812,1059600
2020-01-07,146.52000427246094,148.7899932861328,146.52000427246094,148.3000030517578,142.29104614257812,817600
2020-01-08,148.86000061035156,149.75,147.7100067138672,149.27999877929688,143.23135375976562,883200
2020-01-09,149.41000366210938,149.74000549316406,147.3699951171875,147.4199981689453,141.4467315673828,953000
2020-01-10,148.05999755859375,148.57000732421875,147.49000549316406,148.13999938964844,142.13754272460938,940500
2020-01-13,148.4499969482422,148.5399932861328,146.74000549316406,147.16000366210938,141.197265625,1869400
2020-01-14,146.55999755859375,148.3800048828125,146.4499969482422,147.91000366210938,141.91683959960938,1182100
2020-01-15,148.1300048828125,148.72999572753906,146.9600067138672,147.25,141.28359985351562,1168300
2020-01-16,147.89999389648438,148.58999633789062,146.8699951171875,147.77000427246094,141.7825469970703,1007500
2020-01-17,148.27999877929688,148.86000061035156,147.57000732421875,148.39999389648438,142.38702392578125,1685400
2020-01-21,147.74000549316406,148.2899932861328,146.88999938964844,147.24000549316406,141.27401733398438,1501100
2020-01-22,148.02999877929688,148.3800048828125,146.58999633789062,147.13999938964844,141.17803955078125,1443900
2020-01-23,147.13999938964844,147.3000030517578,145.5500030517578,146.69000244140625,140.74627685546875,1084000
2020-01-24,147.0500030517578,147.33999633789062,142.42999267578125,143.4499969482422,137.63758850097656,1161200
2020-01-27,141.5,142.67999267578125,140.7899932861328,141.60000610351562,135.86253356933594,1696300
2020-01-28,147.5,148.0,144.1699981689453,145.5,139.6044921875,2380000
2020-01-29,145.83999633789062,147.22000122070312,144.66000366210938,145.24000549316406,139.3550567626953,2031300
2020-01-30,144.83999633789062,145.25,140.80999755859375,143.4499969482422,137.63758850097656,2193800
2020-01-31,142.1699981689453,143.1999969482422,137.99000549316406,138.8000030517578,133.17599487304688,3039700
2020-02-03,139.72999572753906,142.25999450683594,139.10000610351562,141.8000030517578,136.05442810058594,2073600
2020-02-04,143.17999267578125,145.16000366210938,142.91000366210938,144.3699951171875,138.520263671875,1504100
2020-02-05,144.9199981689453,151.25,144.86000061035156,151.0399932861328,144.9199981689453,2331800
2020-02-06,151.63999938964844,151.92999267578125,148.7100067138672,149.25999450683594,143.2121124267578,1269900
2020-02-07,148.5,149.07000732421875,144.27999877929688,145.92999267578125,140.01710510253906,2395800
2020-02-10,145.72999572753906,146.75,145.25999450683594,146.67999267578125,140.7366943359375,1260400
2020-02-11,147.0,149.63999938964844,146.75999450683594,149.55999755859375,143.50001525878906,1232400
2020-02-12,150.1199951171875,151.91000366210938,149.5,150.55999755859375,144.45948791503906,1776900
2020-02-13,149.9600067138672,151.97000122070312,149.3300018310547,150.8800048828125,144.76651000976562,1544800
2020-02-14,150.83999633789062,150.99000549316406,147.91000366210938,149.57000732421875,143.50961303710938,1822100
2020-02-18,149.00999450683594,149.5399932861328,146.80999755859375,148.22999572753906,142.22389221191406,1401700
2020-02-19,148.22999572753906,150.22000122070312,148.0500030517578,150.0800018310547,143.99896240234375,1131900
2020-02-20,149.69000244140625,149.69000244140625,147.0,148.11000061035156,142.10874938964844,801200
2020-02-21,147.2100067138672,149.14999389648438,146.8000030517578,148.0,142.00323486328125,800600
2020-02-24,141.77000427246094,143.25,139.47000122070312,140.02000427246094,134.34654235839844,1515900
2020-02-25,140.77000427246094,140.92999267578125,132.13999938964844,133.0,127.61100006103516,2268400
2020-02-26,134.49000549316406,136.27000427246094,128.1999969482422,128.3699951171875,123.16859436035156,2715300
2020-02-27,126.75,133.8800048828125,125.16000366210938,127.36000061035156,122.19951629638672,3293100
